BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,290,2472,2472,8TH/MAIN,S,0,0.197727273,,,,,0.057,0,0,36,3,14,0.751363636,0,0,0,1,3,361,1,3,0,0,38,7.513636364,0,0,0,10,0,0,0,0.4,0.368421053,37.538913,-77.437161,0,,10,10,0.3182112
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,290,99999,2472,,,0,0,,,,,0.35,0,0,36,4,14,0,0,0,0,5,6,255,5,6,0,0,30,0,0,0,0,11,0,0,0,1,0.368421053,,,0,,7,7,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,290,99999,3514,,,0,0,,,,,0.08,0,1,35,1,1,0,0,0,0,0,1,35,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0.028571429,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,300,3514,3514,Main/5th,W,0,0.25530303,,,,,0.052,0,0,36,3,14,0.893560606,0,0,0,0,1,361,0,1,0,0,35,8.935606061,0,0,0,9,0,0,0,0.1,0.368421053,37.540357,-77.439737,0,,10,10,0.4108704
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,300,99999,3412,,,0,0,,,,,0.08,0,1,35,0,0,0,0,0,0,0,1,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,310,3412,3412,Main/1st,W,0,0.307386364,,,,,0.088,0,0,36,3,11,0.952897727,0,0,0,1,4,361,1,3,0,1,31,9.528977273,0,0,0,8,0,0,0,0.3,0.289473684,37.542502,-77.443305,0,,10,10,0.4946904
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,310,99999,3416,,,0,0,,,,,0.1,1,0,35,1,1,0,0,0,0,1,0,35,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0.028571429,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,320,3416,3416,Main/Monroe,W,0,0.142424242,,,,,0.018,0,0,36,3,11,0.47,0,0,0,1,0,361,1,0,0,0,33,4.7,0,0,0,9,0,0,0,0.1,0.289473684,37.545098,-77.44766,0,,10,10,0.2292096
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,330,100453,100453,MN-LAU,X,-1,,,,,,0.151,0,0,36,3,11,,0,0,0,0,0,361,0,0,0,0,33,,0,0,0,9,,,,0,0.289473684,37.54588,-77.451692,,,10,10,
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,340,3414,3414,Main/Laurel,W,0,0.289393939,,,,,0,0,0,36,3,11,0.955,0,0,0,0,0,361,0,0,0,0,33,9.55,0,0,0,9,0,0,0,0,0.289473684,37.545877,-77.450052,0,,10,10,0.4657344
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,350,3415,3415,Main/Harrison,W,0,0.265151515,,,,,0.013,0,0,36,3,11,0.821969697,0,0,0,0,1,361,0,1,0,0,31,8.21969697,0,0,0,8,0,0,0,0.1,0.289473684,37.545971,-77.455191,0,,10,10,0.42672
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,350,99999,3414,,,0,0,,,,,0.26,0,1,34,2,3,0,0,0,0,1,2,69,1,0,0,2,5,0,0,0,0,7,0,0,0,1,0.085714286,,,0,,2,2,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,360,3417,3417,Main/Plum,W,0,0.233522727,,,,,0,0,0,36,3,11,0.723920455,0,0,0,0,0,361,0,0,0,0,31,7.239204545,0,0,0,8,0,0,0,0,0.289473684,37.547005,-77.459501,0,,10,10,0.3758184
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,370,3413,3413,Main/Allen,W,0,0.230681818,,,,,0,0,0,36,3,11,0.715113636,0,0,0,0,0,361,0,0,0,0,31,7.151136364,0,0,0,8,0,0,0,0,0.289473684,37.548355,-77.463237,0,,10,10,0.3712464
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,370,99999,3513,,,0,0,,,,,0.38,1,0,37,3,3,0,0,0,0,1,0,37,1,0,0,0,3,0,0,0,0,8,0,0,0,1,0.081081081,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,380,3513,3513,Main/Rowland,W,0,0.235606061,,,,,0,0,0,36,3,11,0.753939394,0,0,0,0,0,361,0,0,0,0,32,7.539393939,0,0,0,8,0,0,0,0,0.289473684,37.549663,-77.466966,0,,10,10,0.3791712
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,390,100454,100454,MN-STA,X,-1,,,,,,0.258,0,0,36,3,11,,0,0,0,0,0,361,0,0,0,0,32,,0,0,0,8,,,,0,0.289473684,37.550972,-77.470818,,,10,10,
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,400,3418,3418,Main/Stafford,W,0,0.284280303,,,,,0.015,0,0,36,3,11,0.90969697,0,0,0,1,1,361,1,0,0,1,32,9.096969697,0,0,0,8,0,0,0,0.1,0.289473684,37.55107,-77.470644,0,,10,10,0.4575048
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,410,423,423,MAIN/BOULEVARD,W,0,0.165151515,,,,,0,0,0,36,2,11,0.462424242,0,0,0,0,0,361,0,0,0,0,28,4.624242424,0,0,0,7,0,0,0,0,0.289473684,37.552683,-77.475383,0,,10,10,0.2657856
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,410,99999,425,,,0,0,,,,,0.18,0,1,37,10,10,0,0,0,0,0,1,37,0,1,0,0,10,0,0,0,0,27,0,0,0,1,0.27027027,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,410,99999,3418,,,0,0,,,,,0.096666667,0,1,35,1,2,0,0,0,0,0,4,107,0,1,0,3,3,0,0,0,0,2,0,0,0,1,0.054054054,,,0,,3,3,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,420,425,425,ELLWOOD/SHEPPARD,W,0,0.103219697,,,,,0,0,0,36,2,10,0.278693182,0,0,0,0,0,361,0,0,0,0,27,2.786931818,0,0,0,7,0,0,0,0,0.263157895,37.553585,-77.478065,0,,10,10,0.166116
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,420,99999,426,,,0,0,,,,,0.1,0,1,35,1,1,0,0,0,0,0,1,35,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0.028571429,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,430,426,426,ELLWOOD/BELMONT,W,0,0.207954545,,,,,0,0,0,36,2,10,0.540681818,0,0,0,0,0,361,0,0,0,0,26,5.406818182,0,0,0,7,0,0,0,0,0.263157895,37.554205,-77.479667,0,,10,10,0.3346704
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,440,428,428,ELLWOOD/DOOLEY,W,0,0.24375,,,,,0.01,0,0,36,2,10,0.609375,0,0,0,0,1,361,0,1,0,0,25,6.09375,0,0,0,6,0,0,0,0.1,0.263157895,37.555382,-77.483002,0,,10,10,0.3922776
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,440,99999,2746,,,0,0,,,,,0.09,0,1,36,0,2,0,0,0,0,0,3,108,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0.052631579,,,0,,3,3,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,450,2746,2746,ELLWOOD/NANSEMOND,W,0,0.280871212,,,,,0,0,0,36,2,10,0.617916667,0,0,0,0,0,361,0,0,0,0,22,6.179166667,0,0,0,6,0,0,0,0,0.263157895,37.55676,-77.486975,0,,10,10,0.4520184
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,450,99999,2746,,,0,0,,,,,4,1,1,35,0,0,0,0,0,0,1,1,35,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,460,100436,100436,CR-NA,X,-1,,,,,,,0,0,36,2,10,,0,0,0,0,0,361,0,0,0,0,22,,0,0,0,6,,,,0,0.263157895,37.555252,-77.486558,,,10,10,
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,470,3609,3609,Cary/Nansemond,E,0,0,,,,,,0,0,36,1,9,0,0,0,0,0,8,361,0,2,0,6,14,0,0,0,0,3,0,0,0,0.5,0.236842105,37.555349,-77.486931,0,,10,10,0
