AVG_PASSENGERS_OFF,AVG_PASSENGERS_ON,AVG_PASSENGER_MILES,AVG_SEGMENT_MILES,SUM_PASSENGERS_OFF,SUM_PASSENGERS_ON,SUM_PASSENGER_MILES,TIME_PERIOD_SORT,TRIPS_COUNT,SERVICE_TYPE
1,0,0,0,466,0,0,3,258,0
1,2,0,0,4,7,0,3,3,0
0,3,1.771728516,0.245833333,2,845,453.5625,3,256,0
0,0,0,0,1,4,0,3,6,0
0,0,1.500520833,0.203030303,23,81,384.1333333,3,256,0
1,0,0,0,2,0,0,3,2,0
0,1,0,0,1,5,0,3,5,0
0,1,0,0,1,3,0,3,3,0
0,0,1.990498615,0.263825758,10,40,511.5581439,3,257,0
0,2,0,0,0,16,0,3,7,0
0,0,0.868604086,0.10625,3,149,223.23125,3,257,0
0,0,8.580755512,1.049621212,0,0,2205.254167,3,257,0
0,0,2.138254628,0.264962121,56,29,549.5314394,3,257,0
0,0,1.275111675,0.15719697,4,39,320.0530303,3,251,0
0,0,0,0,18,4,0,3,21,0
0,1,0,0,6,51,0,3,36,0
0,0,3.625648508,0.435416667,6,6,931.7916667,3,257,0
2,0,0,0,4,0,0,3,2,0
0,1,0,0,0,1,0,3,1,0
0,0,2.521639547,0.301704545,8,19,648.0613636,3,257,0
0,0,0,0,2,2,0,3,4,0
0,0,0.975179814,0.112689394,63,139,250.6212121,3,257,0
0,0,1.653683233,0.192045455,12,3,424.9965909,3,257,0
0,0,0,0,4,4,0,3,5,0
1,0,0,0,8,2,0,3,7,0
0,0,0,0,5,1,0,3,6,0
0,0,1.398187124,0.168939394,95,17,359.3340909,3,257,0
1,0,0,0,2,0,0,3,2,0
1,0,0,0,6,0,0,3,5,0
0,0,1.453874838,0.177083333,17,8,373.6458333,3,257,0
0,0,0.807304563,0.096590909,12,50,207.4772727,3,257,0
1,0,0,0,1,0,0,3,1,0
0,0,1.652642672,0.197916667,1,0,424.7291667,3,257,0
0,0,0,0,35,16,0,3,43,0
3,0,0,0,9,0,0,3,3,0
0,0,0.464449947,0.057386364,40,2,119.3636364,3,257,0
2,0,0,0,2,0,0,3,1,0
1,0,0,0,1,0,0,3,1,0
0,0,0.804433439,0.10094697,29,0,206.7393939,3,257,0
1,0,0,0,7,2,0,3,5,0
0,0,0.802067121,0.105871212,113,17,206.13125,3,257,0
2,0,0,0,2,0,0,3,1,0
0,0,0,0,2,1,0,3,4,0
0,0,1.058900778,0.139772727,14,17,272.1375,3,257,0
0,0,0,0,6,2,0,3,7,0
0,0,0,0,3,1,0,3,4,0
0,0,1.010419614,0.135037879,39,21,259.6778409,3,257,0
1,0,0,0,7,1,0,3,5,0
0,0,1.797387543,0.242992424,22,6,461.9285985,3,257,0
0,0,0,0,15,9,0,3,20,0
0,0,0.995549611,0.139583333,78,16,255.85625,3,257,0
1,0,0,0,2,0,0,3,2,0
0,1,0,0,20,29,0,3,22,0
0,0,1.28709763,0.176136364,91,129,330.7840909,3,257,0
0,0,0,0,8,9,0,3,11,0
1,2,0,0,1,2,0,3,1,0
0,0,1.697028652,0.229545455,58,78,436.1363636,3,257,0
2,0,0,0,2,0,0,3,1,0
0,0,0.90880645,0.122348485,22,33,233.5632576,3,257,0
0,0,1.136555978,0.153977273,46,34,292.0948864,3,257,0
0,0,1.883444742,0.259469697,38,12,480.2784091,3,255,0
1,0,0,0,11,1,0,3,11,0
0,1,0,0,0,1,0,3,1,0
0,0,0,0,3,3,0,3,7,0
1,0,0,0,10,5,0,3,8,0
0,0,0.489542802,0.06875,53,26,125.8125,3,257,0
0,1,0,0,2,8,0,3,7,0
0,2,0,0,0,2,0,3,1,0
1,0,0,0,2,1,0,3,2,0
0,0,0.863928192,0.119886364,4,19,222.0295455,3,257,0
0,1,0,0,1,2,0,3,2,0
0,0,1.056093031,0.147348485,32,21,271.4159091,3,257,0
1,0,0,0,3,0,0,3,3,0
1,0,0,0,1,0,0,3,1,0
0,0,0.471374248,0.066856061,36,10,121.1431818,3,257,0
0,1,0,0,0,2,0,3,2,0
0,0,0.670087549,0.095833333,23,6,172.2125,3,257,0
0,0,0,0,6,6,0,3,10,0
0,0,1.617987266,0.228977273,54,73,415.8227273,3,257,0
0,1,0,0,3,18,0,3,13,0
0,0,6.087690131,0.865340909,64,41,1564.536364,3,257,0
0,0,1.313964844,0.191666667,56,6,336.375,3,256,0
1,0,0,0,1,0,0,3,1,0
1,0,0,0,4,2,0,3,4,0
1,0,0,0,1,0,0,3,1,0
2,2,0,0,24,25,0,3,12,0
0,0,3.172739064,0.46969697,31,12,815.3939394,3,257,0
1,0,0,0,1,0,0,3,1,0
0,0,0,0,0,0,0,3,1,0
0,0,3.723414839,0.554734848,26,16,956.9176136,3,257,0
1,0,0,0,1,0,0,3,1,0
2,1,0,0,2,1,0,3,1,0
1,1,0,0,14,15,0,3,9,0
0,0,1.699845979,0.252083333,10,19,436.8604167,3,257,0
1,0,0,0,3,0,0,3,2,0
0,0,1.230137955,0.182954545,4,2,316.1454545,3,257,0
0,0,0,0,2,1,0,3,3,0
0,0,1.279101816,0.19280303,24,2,328.7291667,3,257,0
1,1,0,0,41,37,0,3,35,0
1,0,0,0,1,0,0,3,1,0
1,0,0,0,46,7,0,3,43,0
0,0,3.694835134,0.573863636,7,0,901.5397727,3,244,0
0,0,3.663898601,0.573863636,0,0,47.63068182,3,13,0
1,0,0,0,50,43,0,3,48,0
0,0,0,0,1,1,0,3,2,0
0,0,2.121621861,0.331060606,0,0,545.2568182,3,257,0
0,0,1.120284312,0.174810606,0,0,287.9130682,3,257,0
0,0,2.504772432,0.401325758,45,2,643.7265152,3,257,0
1,0,0,0,2,0,0,3,2,0
3,0,0,0,803,0,0,3,257,0
1,0,0,0,2,0,0,3,2,0
0,0,2.929145327,1.055681818,0,26,207.9693182,3,71,0
0,2,0,0,0,2,0,3,1,0
0,9,0,0,0,27,0,3,3,0
0,0,1.770726961,0.519128788,0,0,129.2630682,3,73,0
0,1,0,0,0,29,0,3,20,0
0,8,0,0,0,8,0,3,1,0
0,0,0.63786855,0.182954545,0,0,47.20227273,3,74,0
0,8,0,0,0,51,0,3,6,0
0,0,1.561133292,0.373863636,0,0,115.5238636,3,74,0
0,1,0,0,0,1,0,3,1,0
0,3,0,0,1,9,0,3,3,0
0,3,0,0,3,13,0,3,4,0
0,7,0,0,4,271,0,3,35,0
0,0,1.049774775,0.11969697,2,56,77.68333333,3,74,0
0,0,1.267370495,0.144507576,0,0,93.78541667,3,74,0
0,2,0,0,0,2,0,3,1,0
0,0,1.614583333,0.175189394,0,31,119.4791667,3,74,0
0,0,0.681984541,0.073674242,0,3,50.46685606,3,74,0
0,0,2.359771704,0.254924242,0,0,174.6231061,3,74,0
4,0,0,0,151,3,0,3,33,0
1,0,0.940909091,0.156818182,113,20,69.62727273,3,74,0
0,0,0.45966421,0.075757576,0,6,34.01515152,3,74,0
1,0,0,0,1,0,0,3,1,0
1,1,0,0,3,2,0,3,2,0
0,0,2.248157248,0.36969697,0,2,166.3636364,3,74,0
0,0,0,0,7,11,0,3,13,0
0,0,2.364583333,0.385416667,0,0,174.9791667,3,74,0
0,1,0,0,0,1,0,3,1,0
0,0,2.079826986,0.338257576,0,0,153.907197,3,74,0
0,1,0,0,0,1,0,3,1,0
0,0,2.116216216,0.3375,0,8,156.6,3,74,0
0,0,5.332104832,0.850378788,0,0,394.5757576,3,74,0
0,1,0,0,1,3,0,3,3,0
0,0,1.730420762,0.275378788,4,3,128.0511364,3,74,0
3,0,0,0,3,0,0,3,1,0
0,0,2.634459459,0.421969697,2,2,194.95,3,74,0
1,0,0,0,5,1,0,3,3,0
0,0,2.473034398,0.401325758,10,8,183.0045455,3,74,0
0,0,0,0,2,1,0,3,3,0
10,0,0,0,10,0,0,3,1,0
4,0,0,0,303,0,0,3,74,0
5,0,0,0,5,0,0,3,1,0
0,1,0.723993668,0.25530303,0,82,48.50757576,3,67,0
0,2,0,0,0,16,0,3,7,0
0,0,0.847981682,0.328409091,55,36,56.81477273,3,67,0
0,1,0,0,1,3,0,3,2,0
1,1,0,0,1,1,0,3,1,0
0,0,0.509452736,0.193939394,1,4,34.13333333,3,67,0
0,0,0.827363184,0.314962121,1,1,55.43333333,3,67,0
0,2,0,0,0,2,0,3,1,0
0,0,0.734497965,0.278030303,2,1,49.21136364,3,67,0
0,0,0,0,6,7,0,3,11,0
0,0,2.24009498,0.843181818,0,0,150.0863636,3,67,0
0,1,0,0,0,1,0,3,1,0
0,0,0.76874152,0.278409091,0,6,51.50568182,3,67,0
0,0,1.198086273,0.433901515,0,0,80.2717803,3,67,0
1,1,0,0,1,1,0,3,1,0
0,0,1.098725124,0.397916667,0,0,73.61458333,3,67,0
0,0,0.668815016,0.246212121,3,0,44.81060606,3,67,0
0,0,0.241864541,0.090530303,3,0,16.20492424,3,67,0
1,0,0,0,2,0,0,3,2,0
0,0,0.271641791,0.103409091,2,1,18.2,3,67,0
1,0,0,0,4,0,0,3,3,0
0,0,0.434667571,0.169318182,0,0,29.12272727,3,67,0
0,0,0,0,1,2,0,3,3,0
0,0,0.102210538,0.038257576,4,10,6.848106061,3,67,0
0,0,0.416938037,0.156060606,0,0,27.93484848,3,67,0
0,0,0.284693012,0.107765152,5,0,19.07443182,3,67,0
0,2,0,0,0,2,0,3,1,0
0,1,0,0,0,1,0,3,1,0
1,0,0,0,5,0,0,3,4,0
0,0,0.347916667,0.139583333,5,0,23.31041667,3,67,0
1,0,0,0,1,0,0,3,1,0
1,0,0,0,1,0,0,3,1,0
0,0,0.439029285,0.17405303,1,5,29.41496212,3,67,0
1,0,0,0,1,0,0,3,1,0
0,0,0.286363636,0.114204545,0,0,19.18636364,3,67,0
0,0,0.734543193,0.29469697,3,2,49.21439394,3,67,0
0,1,0,0,0,3,0,3,2,0
0,0,0.19894844,0.078409091,0,0,13.32954545,3,67,0
0,1,0,0,0,1,0,3,1,0
1,1,0,0,48,65,0,3,38,0
0,0,1.84972863,0.652272727,13,15,123.9318182,3,67,0
0,0,0,0,10,4,0,3,11,0
1,0,0,0,6,3,0,3,6,0
0,0,0.365827114,0.135416667,1,1,24.51041667,3,67,0
0,0,1.914676617,0.716666667,9,7,128.2833333,3,67,0
0,0,0.860258367,0.329356061,4,0,57.63731061,3,67,0
0,0,0,0,17,0,0,3,67,0
1,0,0,0,1,0,0,3,1,0
0,3,0.87125,0.25625,0,17,4.35625,3,5,0
0,4,1.814304813,0.25625,0,799,339.275,3,187,0
0,0,0.826893939,0.111742424,0,3,4.134469697,3,5,0
0,1,0.918838521,0.111742424,125,314,169.0662879,3,184,0
3,7,0,0,22,44,0,3,6,0
0,1,0,0,0,5,0,3,3,0
8,22,0,0,8,22,0,3,1,0
0,0,1.021969697,0.134469697,0,1,5.109848485,3,5,0
0,0,1.187935505,0.134469697,43,141,222.1439394,3,187,0
0,2,0,0,10,82,0,3,41,0
0,0,1.773560606,0.216287879,0,3,8.86780303,3,5,0
0,0,2.026397667,0.216287879,4,32,378.9363636,3,187,0
3,7,0,0,26,61,0,3,8,0
0,1,0,0,0,1,0,3,1,0
0,0,0.801818182,0.095454545,0,1,4.009090909,3,5,0
0,0,0.974453087,0.095454545,14,135,182.2227273,3,187,0
0,0,3.111818182,0.370454545,0,0,15.55909091,3,5,0
0,0,3.779824988,0.370454545,5,4,706.8272727,3,187,0
0,0,1.327462121,0.154356061,0,1,6.637310606,3,5,0
0,0,1.598039216,0.154356061,51,79,298.8333333,3,187,0
0,0,0,0,2,1,0,3,4,0
0,0,2.624166667,0.279166667,0,4,13.12083333,3,5,0
0,0,2.911096257,0.279166667,18,33,544.375,3,187,0
0,0,3.984318182,0.423863636,0,0,19.92159091,3,5,0
0,0,4.422235051,0.423863636,4,5,826.9579545,3,187,0
0,0,0.945454545,0.098484848,0,1,4.727272727,3,5,0
0,0,1.034880895,0.098484848,9,23,193.5227273,3,187,0
0,1,0,0,0,5,0,3,5,0
0,0,1.941818182,0.202272727,0,0,9.709090909,3,5,0
0,0,2.146037919,0.202272727,1,15,401.3090909,3,187,0
0,1,0,0,0,1,0,3,1,0
0,0,3.617575758,0.384848485,1,0,18.08787879,3,5,0
0,0,4.118084589,0.384848485,16,32,770.0818182,3,187,0
1,0,0,0,1,0,0,3,1,0
2,0,0,0,2,0,0,3,1,0
0,0,1.639659091,0.174431818,0,0,8.198295455,3,5,0
0,0,1.862782572,0.174431818,29,28,348.3403409,3,187,0
0,0,0,0,28,43,0,3,49,0
0,0,0,0,1,1,0,3,2,0
0,0,3.77780303,0.401893939,0,0,18.88901515,3,5,0
0,0,4.30907673,0.401893939,17,10,805.7973485,3,187,0
0,0,0,0,2,2,0,3,3,0
0,0,2.007272727,0.218181818,1,0,10.03636364,3,5,0
0,0,2.333495382,0.218181818,8,3,436.3636364,3,187,0
1,0,0,0,1,0,0,3,1,0
1,3,2.432045455,0.225189394,7,15,12.16022727,3,5,0
1,1,2.579442149,0.225189394,194,333,482.3556818,3,187,0
0,2,0,0,24,93,0,3,33,0
1,4,0,0,1,4,0,3,1,0
0,0,1.671136364,0.154734848,0,0,8.355681818,3,5,0
0,0,1.836131705,0.154734848,3,12,343.3566288,3,187,0
0,1,0,0,0,1,0,3,1,0
0,0,2.7125,0.246590909,0,1,13.5625,3,5,0
0,0,2.986782936,0.246590909,116,161,558.5284091,3,187,0
0,0,0.644848485,0.057575758,1,2,3.224242424,3,5,0
0,0,0.697990601,0.057575758,22,10,130.5242424,3,187,0
1,0,0,0,1,0,0,3,1,0
0,1,0,0,15,29,0,3,21,0
0,0,4.918409091,0.431439394,3,4,24.59204545,3,5,0
0,1,5.509504132,0.431439394,107,229,1030.277273,3,187,0
1,0,0,0,17,6,0,3,11,0
1,1,2.832689394,0.267234848,9,5,14.16344697,3,5,0
1,0,3.384022039,0.267234848,192,183,632.8121212,3,187,0
0,2,0,0,0,7,0,3,3,0
1,1,0,0,22,13,0,3,13,0
0,0,4.405757576,0.393371212,1,4,22.02878788,3,5,0
0,0,5.130654473,0.393371212,37,110,959.4323864,3,187,0
0,0,3.855681818,0.332386364,2,4,19.27840909,3,5,0
0,0,4.313912859,0.332386364,28,16,806.7017045,3,187,0
0,0,3.605227273,0.310795455,0,0,18.02613636,3,5,0
0,0,4.028706855,0.310795455,3,0,753.3681818,3,187,0
1,0,0,0,1,0,0,3,1,0
0,0,2.245454545,0.196969697,1,0,11.22727273,3,5,0
0,0,2.55217955,0.196969697,0,0,477.2575758,3,187,0
0,0,0,0,20,9,0,3,28,0
0,0,3.357386364,0.294507576,0,0,16.78693182,3,5,0
0,0,3.798675255,0.294507576,0,0,710.3522727,3,187,0
1,0,0,0,49,6,0,3,41,0
0,0,1.583333333,0.143939394,2,0,7.916666667,3,5,0
0,0,1.807324583,0.143939394,24,3,337.969697,3,187,0
1,0,0,0,196,20,0,3,113,0
1,0,0,0,7,0,0,3,6,0
1,0,2.272727273,0.236742424,8,1,11.36363636,3,5,0
0,0,2.696584832,0.236742424,65,30,504.2613636,3,187,0
0,0,1.390151515,0.139015152,2,4,6.950757576,3,5,0
0,0,1.5864082,0.139015152,11,15,296.6583333,3,187,0
0,0,0,0,34,47,0,3,48,0
0,0,0,0,1,3,0,3,4,0
0,0,1.213333333,0.116666667,1,3,6.066666667,3,5,0
0,0,1.346969697,0.116666667,32,42,251.8833333,3,187,0
0,0,0,0,10,11,0,3,15,0
1,0,0,0,2,1,0,3,2,0
0,0,2.694545455,0.259090909,0,0,13.47272727,3,5,0
0,0,2.991322314,0.259090909,2,2,559.3772727,3,187,0
0,0,0,0,8,5,0,3,13,0
0,0,2.063939394,0.210606061,3,0,10.31969697,3,5,0
0,0,2.428163993,0.210606061,0,0,454.0666667,3,187,0
1,0,0,0,43,9,0,3,38,0
0,0,2.514545455,0.261931818,1,0,12.57272727,3,5,0
0,0,2.970895114,0.261931818,2,1,555.5573864,3,187,0
0,0,0,0,23,7,0,3,24,0
0,0,0,0,1,1,0,3,2,0
0,0,3.526780303,0.375189394,1,0,17.63390152,3,5,0
0,0,4.173229622,0.375189394,30,5,780.3939394,3,187,0
1,0,0,0,21,8,0,3,15,0
0,0,2.53,0.275,1,0,12.65,3,5,0
0,0,3.041176471,0.275,9,10,568.7,3,187,0
1,0,0,0,93,64,0,3,82,0
0,0,3.91,0.444318182,4,2,19.55,3,5,0
0,0,4.849483471,0.444318182,8,10,906.8534091,3,187,0
0,0,0,0,29,18,0,3,38,0
0,0,4.141742424,0.450189394,1,3,20.70871212,3,5,0
0,0,4.800415249,0.450189394,51,16,897.6776515,3,187,0
1,0,0,0,67,20,0,3,52,0
0,0,0,0,3,3,0,3,4,0
1,0,1.598409091,0.204924242,7,0,7.992045455,3,5,0
0,0,1.996641549,0.204924242,141,15,373.3719697,3,187,0
1,0,0,0,21,12,0,3,21,0
1,0,0,0,96,10,0,3,50,0
0,0,1.586590909,0.203409091,0,0,7.932954545,3,5,0
0,0,1.845910306,0.203409091,71,41,345.1852273,3,187,0
1,0,0,0,37,15,0,3,29,0
0,0,1.627159091,0.219886364,0,0,8.135795455,3,5,0
0,0,1.967218644,0.219886364,3,1,367.8698864,3,187,0
1,0,0,0,2,0,0,3,2,0
0,0,4.797386364,0.648295455,0,0,23.98693182,3,5,0
0,0,5.789590423,0.648295455,5,4,1082.653409,3,187,0
0,0,0,0,7,5,0,3,8,0
3,0,0,0,339,21,0,3,113,0
4,0,0.558295455,0.164204545,20,0,2.791477273,3,5,0
0,0,1.108161157,0.164204545,92,4,207.2261364,3,187,0
2,0,0,0,23,1,0,3,10,0
2,0,0,0,8,0,0,3,4,0
1,0,0.590909091,0.227272727,6,2,2.954545455,3,5,0
0,0,1.400097229,0.227272727,104,24,261.8181818,3,187,0
0,1,0,0,3,4,0,3,4,0
1,0,0,0,64,8,0,3,38,0
0,0,1.014469697,0.362310606,0,1,5.072348485,3,5,0
0,0,2.005302018,0.362310606,65,3,374.9914773,3,187,0
1,0,0,0,36,1,0,3,29,0
1,2,0,0,1,2,0,3,1,0
0,0,0.596969697,0.298484848,4,0,2.984848485,3,5,0
0,0,1.468481608,0.298484848,117,36,274.6060606,3,187,0
1,0,0,0,83,46,0,3,52,0
0,0,0.63875,0.290340909,0,1,3.19375,3,5,0
0,0,1.370968036,0.290340909,20,20,256.3710227,3,187,0
0,0,0,0,56,48,0,3,58,0
0,0,0.62625,0.284659091,0,0,3.13125,3,5,0
0,0,1.327394263,0.284659091,4,1,248.2227273,3,187,0
1,0,0,0,3,1,0,3,3,0
1,1,0,0,1,1,0,3,1,0
0,0,0.675416667,0.307007576,0,0,3.377083333,3,5,0
0,0,1.421757009,0.307007576,4,0,265.8685606,3,187,0
2,0,0,0,9,0,0,3,4,0
3,3,0,0,11,9,0,3,3,0
0,0,0.38625,0.175568182,0,0,1.93125,3,5,0
0,0,0.802731526,0.175568182,137,138,150.1107955,3,187,0
1,0,0,0,19,11,0,3,16,0
0,0,0.930833333,0.423106061,0,0,4.654166667,3,5,0
0,0,1.976019656,0.423106061,10,32,365.5636364,3,185,0
0,1,0,0,22,28,0,3,26,0
0,0,0,0,6,8,0,3,11,0
0,0,0,0,0,0,0,3,5,0
0,0,0,0,48,0,0,3,187,0
0,0,0.5925,0.329166667,0,1,2.9625,3,5,0
0,0,1.360823171,0.329166667,0,60,334.7625,3,246,0
0,1,0,0,0,1,0,3,1,0
0,1,0,0,0,1,0,3,1,0
0,0,0.5,0.227272727,0,1,2.5,3,5,0
0,0,0.943135812,0.227272727,16,19,232.9545455,3,247,0
0,1,0,0,1,3,0,3,3,0
0,0,1.019583333,0.46344697,0,0,5.097916667,3,5,0
0,0,1.919458502,0.46344697,1,0,474.10625,3,247,0
0,1,0,0,0,1,0,3,1,0
0,2,0,0,0,4,0,3,2,0
0,1,0.597159091,0.19905303,3,7,2.985795455,3,5,0
0,1,1.08391225,0.19905303,24,341,267.7263258,3,247,0
0,2,0,0,0,2,0,3,1,0
0,2,0,0,1,32,0,3,12,0
0,0,2.909090909,0.96969697,0,0,14.54545455,3,5,0
0,1,7.211875843,0.96969697,15,474,1781.333333,3,247,0
0,0,0.578901515,0.170265152,0,0,2.894507576,3,5,0
0,0,1.282847963,0.170265152,0,19,316.863447,3,247,0
0,1,0,0,0,2,0,3,2,0
0,1,0,0,0,3,0,3,3,0
0,1,0,0,0,2,0,3,2,0
0,0,0.469772727,0.130492424,0,1,2.348863636,3,5,0
0,0,0.992693381,0.130492424,2,18,245.1952652,3,247,0
1,2,0,0,1,2,0,3,1,0
0,3,0,0,0,3,0,3,1,0
0,0,1.215681818,0.337689394,0,0,6.078409091,3,5,0
0,0,2.676906208,0.337689394,40,115,661.1958333,3,247,0
0,0,1.528030303,0.382007576,0,3,7.640151515,3,5,0
0,0,3.357318613,0.382007576,33,229,825.9003788,3,246,0
0,1,0,0,8,23,0,3,17,0
0,1,0,0,3,11,0,3,8,0
0,1,0,0,3,51,0,3,35,0
0,0,2.003333333,0.45530303,0,2,10.01666667,3,5,0
0,0,4.258097166,0.45530303,8,93,1051.75,3,247,0
0,1,0,0,0,3,0,3,3,0
0,0,1.536666667,0.349242424,0,0,7.683333333,3,5,0
0,0,3.284575512,0.349242424,19,29,811.2901515,3,247,0
0,0,0,0,41,44,0,3,59,0
0,0,1.19094697,0.258901515,0,1,5.954734848,3,5,0
0,0,2.440172985,0.258901515,21,23,602.7227273,3,247,0
0,0,1.366931818,0.297159091,0,0,6.834659091,3,5,0
0,0,2.809176021,0.297159091,0,7,693.8664773,3,247,0
0,1,0,0,11,67,0,3,56,0
0,1,0,0,0,3,0,3,2,0
0,0,0.940037879,0.204356061,0,0,4.700189394,3,5,0
0,0,2.000538278,0.204356061,8,32,494.1329545,3,247,0
0,0,0,0,3,9,0,3,10,0
1,0,0,0,1,0,0,3,1,0
0,0,1.779015152,0.386742424,0,0,8.895075758,3,5,0
0,0,3.803228132,0.386742424,9,15,939.3973485,3,247,0
0,0,0,0,7,14,0,3,18,0
0,1,0,0,1,3,0,3,3,0
1,0,0,0,1,0,0,3,1,0
0,2,0,0,1,4,0,3,2,0
1,0,0,0,1,0,0,3,1,0
2,0,0,0,2,0,0,3,1,0
0,0,0.723484848,0.14469697,0,2,3.617424242,3,5,0
0,0,1.447555515,0.14469697,15,49,357.5462121,3,247,0
0,0,0,0,4,13,0,3,19,0
0,2,0,0,0,4,0,3,2,0
0,0,1.083333333,0.216666667,0,0,5.416666667,3,5,0
0,0,2.197368421,0.216666667,16,37,542.75,3,247,0
0,0,0,0,28,53,0,3,60,0
0,0,0,0,1,4,0,3,5,0
0,0,1.018295455,0.175568182,0,4,5.091477273,3,5,0
0,0,1.828183658,0.175568182,20,59,451.5613636,3,247,0
0,0,0,0,13,23,0,3,24,0
0,0,0,0,3,7,0,3,8,0
0,0,1.523598485,0.262689394,0,0,7.617992424,3,5,0
0,0,2.840661422,0.262689394,39,125,701.6433712,3,247,0
0,1,0,0,19,47,0,3,43,0
0,1,0,0,0,3,0,3,2,0
0,0,1.088522727,0.175568182,0,2,5.442613636,3,5,0
0,0,1.946887652,0.175568182,3,39,480.88125,3,247,0
0,0,0,0,3,5,0,3,9,0
0,1,0,0,0,1,0,3,1,0
0,0,2.013825758,0.324810606,0,0,10.06912879,3,5,0
0,0,3.611052325,0.324810606,9,13,891.9299242,3,247,0
0,1,0,0,0,1,0,3,1,0
0,1,0,0,0,1,0,3,1,0
0,0,2.322651515,0.374621212,0,0,11.61325758,3,5,0
0,0,4.16785057,0.374621212,3,3,1029.459091,3,247,0
0,1,0,0,0,1,0,3,1,0
1,0,0,0,1,0,0,3,1,0
0,0,3.044810606,0.491098485,2,2,15.22405303,3,5,0
0,0,5.423954116,0.491098485,28,8,1339.716667,3,247,0
0,0,0,0,13,5,0,3,15,0
1,0,0,0,101,42,0,3,93,0
0,0,1.781742424,0.30719697,3,1,8.908712121,3,5,0
0,0,3.303300209,0.30719697,8,3,815.9151515,3,247,0
0,0,0,0,4,4,0,3,6,0
0,0,1.134848485,0.202651515,2,1,5.674242424,3,5,0
0,0,2.21439854,0.202651515,39,82,546.9564394,3,247,0
0,0,0,0,4,10,0,3,13,0
0,1,0,0,4,13,0,3,11,0
0,1,1.54375,0.233901515,1,6,7.71875,3,5,0
0,0,2.648674242,0.233901515,98,181,654.2225379,3,247,0
0,1,0,0,2,6,0,3,6,0
1,1,0,0,1,1,0,3,1,0
0,0,1.120909091,0.155681818,1,4,5.604545455,3,5,0
0,0,1.775529076,0.155681818,105,121,438.5556818,3,247,0
0,0,0,0,12,20,0,3,28,0
0,0,1.512272727,0.210037879,0,0,7.561363636,3,5,0
0,0,2.402255091,0.210037879,0,0,593.3570076,3,247,0
1,1,0,0,14,9,0,3,9,0
0,0,1.101818182,0.153030303,0,0,5.509090909,3,5,0
1,0,1.68828978,0.153030303,265,170,417.0075758,3,247,0
0,0,1.699090909,0.202272727,0,4,8.495454545,3,5,0
0,0,2.232400222,0.202272727,3,5,549.1704545,3,246,0
0,1,0,0,2,3,0,3,3,0
2,1,0,0,30,16,0,3,14,0
1,0,1.945909091,0.270265152,7,1,9.729545455,3,5,0
2,0,2.57463118,0.270265152,495,134,635.9339015,3,247,0
1,0,0,0,1,0,0,3,1,0
3,0,0,0,15,1,0,3,4,0
0,0,2.648863636,0.357954545,0,1,13.24431818,3,5,0
0,0,3.401292786,0.357954545,5,14,840.1193182,3,247,0
1,0,0,0,1,0,0,3,1,0
0,0,1.99155303,0.269128788,0,0,9.957765152,3,5,0
0,0,2.536566066,0.269128788,25,7,626.5318182,3,247,0
0,0,0,0,1,1,0,3,3,0
0,0,2.252234848,0.304356061,0,0,11.26117424,3,5,0
0,0,2.861193412,0.304356061,46,40,706.7147727,3,247,0
1,0,0,0,2,1,0,3,2,0
0,0,0,0,1,1,0,3,2,0
0,0,2.164848485,0.284848485,1,2,10.82424242,3,5,0
0,0,2.674346706,0.284848485,13,11,660.5636364,3,247,0
0,1,0,0,0,2,0,3,2,0
0,0,0.621818182,0.081818182,0,0,3.109090909,3,5,0
0,0,0.769157159,0.081818182,9,10,189.9818182,3,247,0
1,0,0,0,3,2,0,3,3,0
0,0,4.389545455,0.593181818,1,0,21.94772727,3,5,0
0,0,5.710875966,0.593181818,3,60,1410.586364,3,247,0
1,0,0,0,2,1,0,3,2,0
0,0,2.03219697,0.274621212,0,0,10.16098485,3,5,0
0,0,2.640588578,0.274621212,2,0,652.2253788,3,247,0
1,0,0,0,7,0,0,3,4,0
1,0,0,0,9,0,0,3,7,0
0,0,2.086363636,0.306818182,3,0,10.43181818,3,5,0
0,0,2.854527052,0.306818182,64,3,705.0681818,3,247,0
0,2,0,0,0,2,0,3,1,0
1,0,0,0,2,0,0,3,2,0
0,0,0.99625,0.15094697,1,0,4.98125,3,5,0
0,0,1.403745706,0.15094697,4,3,346.7251894,3,247,0
4,0,0,0,4,0,0,3,1,0
1,0,0,0,3,0,0,3,3,0
0,0,1.296969697,0.202651515,1,0,6.484848485,3,5,0
0,0,1.850118084,0.202651515,37,2,456.9791667,3,247,0
1,0,0,0,81,1,0,3,61,0
2,0,0,0,9,0,0,3,4,0
0,0,0.854848485,0.137878788,1,0,4.274242424,3,5,0
0,0,1.208532695,0.137878788,6,5,298.5075758,3,247,0
1,0,0,0,47,6,0,3,28,0
1,0,0,0,8,0,0,3,6,0
1,0,1.496212121,0.299242424,6,0,7.481060606,3,5,0
0,0,2.39636241,0.299242424,145,7,591.9015152,3,247,0
2,0,0,0,2,0,0,3,1,0
1,0,0,0,47,3,0,3,36,0
2,0,0,0,8,0,0,3,3,0
1,0,0.516022727,0.135795455,7,0,2.580113636,3,5,0
0,0,1.038532849,0.135795455,35,0,256.5176136,3,247,0
3,0,0,0,178,3,0,3,56,0
1,0,0,0,2,0,0,3,2,0
2,0,0,0,348,7,0,3,127,0
