BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,250,99999,3428,,,0,0,,,,,1.076666667,0,2,35,3,4,0,0,0,0,1,8,107,1,6,0,2,9,0,0,0,0,8,0,0,0,1,0.108108108,,,0,,3,3,0
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,270,2965,2965,8TH/GRACE,S,0,0.11969697,,,,,0.0425,0,0,35,2,5,0.263333333,0,0,0,0,1,534,0,1,0,0,33,3.95,0,0,0,6,0,0,0,0.066,0.131578947,37.540293,-77.435842,0,,15,15,0.1926336
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,280,2472,2472,8TH/MAIN,W,0,0.177272727,,,,,0.127142857,0,0,35,1,4,0.307272727,0,0,0,4,11,534,4,11,0,0,26,4.609090909,0,0,0,4,0,0,0,0.533,0.105263158,37.538913,-77.437161,0,,15,15,0.2852928
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,280,99999,2472,,,0,0,,,,,0.313333333,0,1,35,1,3,0,0,0,0,0,3,105,0,2,0,1,4,0,0,0,0,3,0,0,0,1,0.085714286,,,0,,3,3,0
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,290,3514,3514,Main/5th,W,0,0.246212121,,,,,0.006666667,0,0,35,1,4,0.361111111,0,0,0,0,1,534,0,1,0,0,22,5.416666667,0,0,0,4,0,0,0,0.066,0.105263158,37.540357,-77.439737,0,,15,15,0.39624
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,300,3412,3412,Main/1st,W,0,0.310227273,,,,,0,0,0,35,1,4,0.455,0,0,0,0,0,534,0,0,0,0,22,6.825,0,0,0,4,0,0,0,0,0.105263158,37.542502,-77.443305,0,,15,15,0.4992624
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,300,99999,3416,,,0,0,,,,,0.13,1,0,37,2,2,0,0,0,0,1,0,37,1,0,0,0,2,0,0,0,0,5,0,0,0,1,0.054054054,,,0,,1,1,0
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,310,3416,3416,Main/Monroe,S,0,0.152083333,,,,,0,0,0,35,1,4,0.233194444,0,0,0,0,0,534,0,0,0,0,23,3.497916667,0,0,0,4,0,0,0,0,0.105263158,37.545098,-77.44766,0,,15,15,0.2447544
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,320,3414,3414,Main/Laurel,W,0,0.281818182,,,,,0.003333333,0,0,35,1,4,0.413333333,0,0,0,0,1,534,0,0,0,1,22,6.2,0,0,0,4,0,0,0,0.066,0.105263158,37.545877,-77.450052,0,,15,15,0.4535424
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,330,100453,100453,MN-LAU,X,-1,,,,,,0.176,0,0,35,1,4,,0,0,0,0,0,534,0,0,0,0,22,,0,0,0,4,,,,0,0.105263158,37.54588,-77.451692,,,15,15,
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,340,3415,3415,Main/Harrison,W,0,0.253409091,,,,,0.355333333,0,0,35,1,4,0.371666667,0,0,0,1,1,534,1,1,0,0,22,5.575,0,0,0,4,0,0,0,0.066,0.105263158,37.545971,-77.455191,0,,15,15,0.4078224
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,350,3417,3417,Main/Plum,W,0,0.225189394,,,,,0,0,0,35,1,4,0.330277778,0,0,0,0,0,534,0,0,0,0,22,4.954166667,0,0,0,4,0,0,0,0,0.105263158,37.547005,-77.459501,0,,15,15,0.3624072
2018-09,SUN,AM Early,1,5,5:5,WEST,,,,,360,3413,3413,Main/Allen,W,0,0.22405303,,,,,0.007142857,0,0,35,1,4,0.34354798,0,0,0,1,0,534,1,0,0,0,23,5.153219697,0,0,0,4,0,0,0,0.066,0.105263158,37.548355,-77.463237,0,,15,15,0.3605784
