ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SORT_ORDER,STOP_ID,STOP,LAT,LON
114,2C:2C,NORTH,340,3438,2nd/Broad,37.544792,-77.439822
114,2C:2C,NORTH,340,3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
114,2C:2C,NORTH,350,3109,2ND/MARSHALL,37.545703,-77.438983
114,2C:2C,NORTH,350,3438,2nd/Broad,37.544792,-77.439822
114,2C:2C,NORTH,360,2694,2ND/LEIGH,37.547298,-77.437493
114,2C:2C,NORTH,360,3109,2ND/MARSHALL,37.545703,-77.438983
114,2C:2C,NORTH,360,2643,TRANSFER PLAZA BAY C,37.542079,-77.432548
114,2C:2C,NORTH,370,1134,DUVAL NEAR 1ST,37.549793,-77.436303
114,2C:2C,NORTH,370,674,10TH/MARSHALL,37.540721,-77.432685
114,2C:2C,NORTH,380,1135,1ST/BAKER,37.550847,-77.43554
114,2C:2C,NORTH,380,125,BROAD/9TH,37.54079,-77.433617
114,2C:2C,NORTH,390,2752,1ST/FEDERAL,37.551903,-77.434562
114,2C:2C,NORTH,390,3244,BROAD/7TH,37.541538,-77.434838
114,2C:2C,NORTH,400,1137,1ST/HILL HOSPITAL,37.55337,-77.433203
114,2C:2C,NORTH,410,1138,MONTEIRO/FELLS,37.557348,-77.43031
114,2C:2C,NORTH,410,128,BROAD/4TH,37.543761,-77.438541
114,2C:2C,NORTH,420,1139,MONTEIRO/WELLFORD,37.5585,-77.430263
114,2C:2C,NORTH,420,3438,2nd/Broad,37.544792,-77.439822
114,2C:2C,NORTH,430,1140,POE/LAMB,37.560125,-77.431185
114,2C:2C,NORTH,430,3109,2ND/MARSHALL,37.545703,-77.438983
114,2C:2C,NORTH,440,1142,NORTH/POE,37.560598,-77.433283
114,2C:2C,NORTH,440,1134,DUVAL NEAR 1ST,37.549793,-77.436303
114,2C:2C,NORTH,450,1143,NORTH/ROBERTS,37.561577,-77.433243
114,2C:2C,NORTH,450,1135,1ST/BAKER,37.550847,-77.43554
114,2C:2C,NORTH,460,1144,NORTH/GRAHAM,37.564075,-77.43314
114,2C:2C,NORTH,460,2752,1ST/FEDERAL,37.551903,-77.434562
114,2C:2C,NORTH,470,1145,NORTH/E LANCASTER,37.565732,-77.43306
114,2C:2C,NORTH,470,1137,1ST/HILL HOSPITAL,37.55337,-77.433203
114,2C:2C,NORTH,480,2753,NORTH/NORWOOD,37.567043,-77.433037
114,2C:2C,NORTH,480,1138,MONTEIRO/FELLS,37.557348,-77.43031
114,2C:2C,NORTH,490,1147,NORTH/HOOPER,37.568363,-77.432893
114,2C:2C,NORTH,490,1139,MONTEIRO/WELLFORD,37.5585,-77.430263
114,2C:2C,NORTH,500,1104,NORTH/ESSEX,37.569891,-77.432787
114,2C:2C,NORTH,500,1140,POE/LAMB,37.560125,-77.431185
114,2C:2C,NORTH,510,1142,NORTH/POE,37.560598,-77.433283
114,2C:2C,NORTH,510,1104,NORTH/ESSEX,37.569891,-77.432787
114,2C:2C,NORTH,520,1091,NORTH/BROOKLAND PARK BOULEVARD,37.57125,-77.432679
114,2C:2C,NORTH,520,1143,NORTH/ROBERTS,37.561577,-77.433243
114,2C:2C,NORTH,530,1105,NORTH/CRAWFORD,37.572897,-77.43256
114,2C:2C,NORTH,530,1144,NORTH/GRAHAM,37.564075,-77.43314
114,2C:2C,NORTH,540,1106,NORTH/GLADSTONE,37.574697,-77.432417
114,2C:2C,NORTH,540,1145,NORTH/E LANCASTER,37.565732,-77.43306
114,2C:2C,NORTH,550,1107,NORTH/MEREDITH,37.576278,-77.43256
114,2C:2C,NORTH,550,2753,NORTH/NORWOOD,37.567043,-77.433037
114,2C:2C,NORTH,560,1108,NORTH/LADIES MILE,37.578122,-77.432775
114,2C:2C,NORTH,560,1147,NORTH/HOOPER,37.568363,-77.432893
114,2C:2C,NORTH,570,3522,North/Culpepper,37.580228,-77.433397
114,2C:2C,NORTH,580,1099,NORTH/ALMA,37.583133,-77.436263
114,2C:2C,NORTH,580,1104,NORTH/ESSEX,37.569891,-77.432787
114,2C:2C,NORTH,590,1100,NORTH/LABURNUM,37.584483,-77.438543
114,2C:2C,NORTH,590,1091,NORTH/BROOKLAND PARK BOULEVARD,37.57125,-77.432679
114,2C:2C,NORTH,600,1101,NORTH/MONTROSE,37.585568,-77.440427
114,2C:2C,NORTH,600,1105,NORTH/CRAWFORD,37.572897,-77.43256
114,2C:2C,NORTH,610,1102,MOSS SIDE/NORTH,37.586715,-77.441801
114,2C:2C,NORTH,610,1106,NORTH/GLADSTONE,37.574697,-77.432417
114,2C:2C,NORTH,620,1103,MOSS SIDE/REX,37.588378,-77.440292
114,2C:2C,NORTH,620,1107,NORTH/MEREDITH,37.576278,-77.43256
114,2C:2C,NORTH,630,2755,MOSS SIDE/AKRON,37.589478,-77.439705
114,2C:2C,NORTH,630,1108,NORTH/LADIES MILE,37.578122,-77.432775
114,2C:2C,NORTH,640,3522,North/Culpepper,37.580228,-77.433397
114,2C:2C,NORTH,640,2755,MOSS SIDE/AKRON,37.589478,-77.439705
114,2C:2C,NORTH,650,1099,NORTH/ALMA,37.583133,-77.436263
114,2C:2C,NORTH,660,1100,NORTH/LABURNUM,37.584483,-77.438543
114,2C:2C,NORTH,670,1101,NORTH/MONTROSE,37.585568,-77.440427
114,2C:2C,NORTH,680,1102,MOSS SIDE/NORTH,37.586715,-77.441801
114,2C:2C,NORTH,690,1103,MOSS SIDE/REX,37.588378,-77.440292
114,2C:2C,NORTH,710,2755,MOSS SIDE/AKRON,37.589478,-77.439705
114,2C:2C,SOUTH,10,2755,MOSS SIDE/AKRON,37.589478,-77.439705
114,2C:2C,SOUTH,20,2755,MOSS SIDE/AKRON,37.589478,-77.439705
114,2C:2C,SOUTH,30,2757,MOSS SIDE/LINCOLN,37.590888,-77.438997
114,2C:2C,SOUTH,40,3276,Corbin/Maggie Walker,37.591341,-77.440477
114,2C:2C,SOUTH,50,1077,CORBIN/CHEATWOOD,37.590273,-77.440975
114,2C:2C,SOUTH,60,1078,CORBIN/REX,37.588787,-77.441747
114,2C:2C,SOUTH,70,1079,CORBIN/NORTH,37.587007,-77.442653
114,2C:2C,SOUTH,80,1080,NORTH/MOSS SIDE,37.586168,-77.441747
114,2C:2C,SOUTH,90,1081,NORTH/MONTROSE,37.585329,-77.440319
114,2C:2C,SOUTH,100,1082,NORTH/HENRICO BOULEVARD,37.583347,-77.436858
114,2C:2C,SOUTH,110,1083,NORTH/FENDALL,37.58235,-77.435222
114,2C:2C,SOUTH,120,3521,North/Culpepper,37.580358,-77.433563
114,2C:2C,SOUTH,130,2758,NORTH/LADIES MILE,37.577781,-77.43285
114,2C:2C,SOUTH,140,1125,NORTH/MEREDITH,37.576462,-77.432687
114,2C:2C,SOUTH,150,1126,NORTH/GLADSTONE,37.574522,-77.432528
114,2C:2C,SOUTH,160,1127,NORTH/CRAWFORD,37.572693,-77.432647
114,2C:2C,SOUTH,170,1090,NORTH/ESSEX,37.570138,-77.43287
114,2C:2C,SOUTH,170,1127,NORTH/CRAWFORD,37.572693,-77.432647
114,2C:2C,SOUTH,180,1090,NORTH/ESSEX,37.570138,-77.43287
114,2C:2C,SOUTH,180,1127,NORTH/CRAWFORD,37.572693,-77.432647
114,2C:2C,SOUTH,190,1150,NORTH/HOOPER,37.568573,-77.432965
114,2C:2C,SOUTH,190,1090,NORTH/ESSEX,37.570138,-77.43287
114,2C:2C,SOUTH,200,1151,NORTH/NORWOOD,37.566842,-77.433117
114,2C:2C,SOUTH,200,1150,NORTH/HOOPER,37.568573,-77.432965
114,2C:2C,SOUTH,210,1152,NORTH/OVERBROOK,37.56508,-77.433187
114,2C:2C,SOUTH,210,1151,NORTH/NORWOOD,37.566842,-77.433117
114,2C:2C,SOUTH,220,1153,NORTH/WICKHAM,37.563817,-77.433252
114,2C:2C,SOUTH,220,1152,NORTH/OVERBROOK,37.56508,-77.433187
114,2C:2C,SOUTH,230,1154,NORTH/ROBERTS,37.561778,-77.433323
114,2C:2C,SOUTH,230,1153,NORTH/WICKHAM,37.563817,-77.433252
114,2C:2C,SOUTH,240,1155,POE/NORTH,37.560089,-77.433171
114,2C:2C,SOUTH,240,1154,NORTH/ROBERTS,37.561778,-77.433323
114,2C:2C,SOUTH,250,1156,POE/LAMB,37.560007,-77.431527
114,2C:2C,SOUTH,250,1155,POE/NORTH,37.560089,-77.433171
114,2C:2C,SOUTH,260,1157,MONTEIRO/MINOR,37.558977,-77.43035
114,2C:2C,SOUTH,260,1156,POE/LAMB,37.560007,-77.431527
114,2C:2C,SOUTH,270,1158,MONTEIRO/FELLS,37.557478,-77.430413
114,2C:2C,SOUTH,270,1157,MONTEIRO/MINOR,37.558977,-77.43035
114,2C:2C,SOUTH,280,1159,1ST/HILL,37.553088,-77.433593
114,2C:2C,SOUTH,280,1158,MONTEIRO/FELLS,37.557478,-77.430413
114,2C:2C,SOUTH,290,1160,1ST/FEDERAL,37.552078,-77.434523
114,2C:2C,SOUTH,290,1159,1ST/HILL,37.553088,-77.433593
114,2C:2C,SOUTH,300,1161,1ST/BAKER,37.550613,-77.435898
114,2C:2C,SOUTH,300,1160,1ST/FEDERAL,37.552078,-77.434523
114,2C:2C,SOUTH,310,1162,1ST/DUVAL,37.549652,-77.436827
114,2C:2C,SOUTH,310,1161,1ST/BAKER,37.550613,-77.435898
114,2C:2C,SOUTH,320,1163,1ST/LEIGH,37.548105,-77.438298
114,2C:2C,SOUTH,320,1162,1ST/DUVAL,37.549652,-77.436827
114,2C:2C,SOUTH,330,1164,1ST/CLAY,37.547006,-77.439364
114,2C:2C,SOUTH,330,1163,1ST/LEIGH,37.548105,-77.438298
114,2C:2C,SOUTH,340,1165,1ST/MARSHALL,37.545841,-77.440463
114,2C:2C,SOUTH,340,1164,1ST/CLAY,37.547006,-77.439364
114,2C:2C,SOUTH,350,91,BROAD/4TH,37.543527,-77.438515
114,2C:2C,SOUTH,350,1165,1ST/MARSHALL,37.545841,-77.440463
114,2C:2C,SOUTH,360,91,BROAD/4TH,37.543527,-77.438515
114,2C:2C,SOUTH,360,1165,1ST/MARSHALL,37.545841,-77.440463
114,2C:2C,SOUTH,370,3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
114,2C:2C,SOUTH,370,91,BROAD/4TH,37.543527,-77.438515
114,2C:2C,SOUTH,380,2626,TRANSFER PLAZA BAY D,37.54228,-77.432503
114,2C:2C,SOUTH,380,3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
114,2C:2C,SOUTH,390,2626,TRANSFER PLAZA BAY D,37.54228,-77.432503
114,2C:2C,SOUTH,400,674,10TH/MARSHALL,37.540721,-77.432685
114,2C:2C,SOUTH,400,2626,TRANSFER PLAZA BAY D,37.54228,-77.432503
114,2C:2C,SOUTH,410,125,BROAD/9TH,37.54079,-77.433617
114,2C:2C,SOUTH,410,674,10TH/MARSHALL,37.540721,-77.432685
114,2C:2C,SOUTH,420,2965,8TH/GRACE,37.540293,-77.435842
114,2C:2C,SOUTH,420,125,BROAD/9TH,37.54079,-77.433617
114,2C:2C,SOUTH,430,2472,8TH/MAIN,37.538913,-77.437161
114,2C:2C,SOUTH,430,2965,8TH/GRACE,37.540293,-77.435842
114,2C:2C,SOUTH,440,1166,8TH/CARY,37.538068,-77.43802
114,2C:2C,SOUTH,440,2472,8TH/MAIN,37.538913,-77.437161
114,2C:2C,SOUTH,450,1745,8TH/BYRD,37.536068,-77.439077
114,2C:2C,SOUTH,460,2008,SEMMES/10TH,37.526032,-77.447198
114,2C:2C,SOUTH,470,2009,SEMMES/12TH,37.5254,-77.448048
114,2C:2C,SOUTH,480,2581,SEMMES/14TH,37.52406,-77.45044
114,2C:2C,SOUTH,490,3530,Semmes/20th,37.522449,-77.453468
114,2C:2C,SOUTH,500,3476,Clopton/Hargrove,37.517407,-77.458289
114,2C:2C,SOUTH,510,3476,Clopton/Hargrove,37.517407,-77.458289
114,2C:2C,SOUTH,520,3451,Bainbridge/29th,37.514681,-77.460985
114,2C:2C,SOUTH,520,1634,MIDLOTHIAN PIKE/CLOPTON,37.513468,-77.456364
114,2C:2C,SOUTH,530,2861,MIDLOTHIAN PIKE/WEST BLAKE LANE,37.51185,-77.465875
114,2C:2C,SOUTH,530,2860,MIDLOTHIAN PIKE/29TH,37.512645,-77.46113
114,2C:2C,SOUTH,540,2862,MIDLOTHIAN PIKE/DUNDEE,37.511314,-77.46912
114,2C:2C,SOUTH,540,2861,MIDLOTHIAN PIKE/WEST BLAKE LANE,37.51185,-77.465875
114,2C:2C,SOUTH,550,1641,MIDLOTHIAN PIKE/BLAND,37.510777,-77.472343
114,2C:2C,SOUTH,550,2862,MIDLOTHIAN PIKE/DUNDEE,37.511314,-77.46912
114,2C:2C,SOUTH,560,3520,Midlothian/37th,37.510531,-77.473714
114,2C:2C,SOUTH,560,1641,MIDLOTHIAN PIKE/BLAND,37.510777,-77.472343
114,2C:2C,SOUTH,570,1650,ROANOKE/MOODY,37.51082,-77.474722
114,2C:2C,SOUTH,570,3520,Midlothian/37th,37.510531,-77.473714
114,2C:2C,SOUTH,580,1467,CRUTCHFIELD/ROANOKE,37.512132,-77.475569
114,2C:2C,SOUTH,580,1650,ROANOKE/MOODY,37.51082,-77.474722
114,2C:2C,SOUTH,590,2942,CRUTCHFIELD AT GEORGE WYTH HIGH SCHOOL TRACK,37.51157,-77.478973
114,2C:2C,SOUTH,590,1467,CRUTCHFIELD/ROANOKE,37.512132,-77.475569
114,2C:2C,SOUTH,600,1469,CRUTCHFIELD/NORCROFT,37.511155,-77.483447
114,2C:2C,SOUTH,600,2942,CRUTCHFIELD AT GEORGE WYTH HIGH SCHOOL TRACK,37.51157,-77.478973
114,2C:2C,SOUTH,610,1469,CRUTCHFIELD/NORCROFT,37.511155,-77.483447
114,2C:2C,SOUTH,620,1470,CRUTCHFIELD/CHARNWOOD APT,37.511047,-77.48475
114,2C:2C,SOUTH,620,1469,CRUTCHFIELD/NORCROFT,37.511155,-77.483447
114,2C:2C,SOUTH,620,1467,CRUTCHFIELD/ROANOKE,37.512132,-77.475569
114,2C:2C,SOUTH,630,1501,BELT BOULEVARD/BRANDON,37.507288,-77.485258
114,2C:2C,SOUTH,630,3695,Crutchfield/Westover Hills,37.510927,-77.486457
114,2C:2C,SOUTH,630,1470,CRUTCHFIELD/CHARNWOOD APT,37.511047,-77.48475
114,2C:2C,SOUTH,630,2942,CRUTCHFIELD AT GEORGE WYTH HIGH SCHOOL TRACK,37.51157,-77.478973
114,2C:2C,SOUTH,640,2929,BELT BOULEVARD/BERKELEY,37.505961,-77.481283
114,2C:2C,SOUTH,640,1501,BELT BOULEVARD/BRANDON,37.507288,-77.485258
114,2C:2C,SOUTH,640,3695,Crutchfield/Westover Hills,37.510927,-77.486457
114,2C:2C,SOUTH,640,1469,CRUTCHFIELD/NORCROFT,37.511155,-77.483447
114,2C:2C,SOUTH,650,2732,BELT BOULEVARD/LORDLEY LN,37.50525,-77.479138
114,2C:2C,SOUTH,650,2929,BELT BOULEVARD/BERKELEY,37.505961,-77.481283
114,2C:2C,SOUTH,650,1501,BELT BOULEVARD/BRANDON,37.507288,-77.485258
114,2C:2C,SOUTH,650,1470,CRUTCHFIELD/CHARNWOOD APT,37.511047,-77.48475
114,2C:2C,SOUTH,660,3386,Belt at Southside Plaza,37.503839,-77.475478
114,2C:2C,SOUTH,660,2732,BELT BOULEVARD/LORDLEY LN,37.50525,-77.479138
114,2C:2C,SOUTH,660,2929,BELT BOULEVARD/BERKELEY,37.505961,-77.481283
114,2C:2C,SOUTH,660,3695,Crutchfield/Westover Hills,37.510927,-77.486457
114,2C:2C,SOUTH,670,3386,Belt at Southside Plaza,37.503839,-77.475478
114,2C:2C,SOUTH,670,2732,BELT BOULEVARD/LORDLEY LN,37.50525,-77.479138
114,2C:2C,SOUTH,670,1501,BELT BOULEVARD/BRANDON,37.507288,-77.485258
114,2C:2C,SOUTH,680,1409,BELT BOULEVARD/STOCKTON,37.500485,-77.472097
114,2C:2C,SOUTH,680,3386,Belt at Southside Plaza,37.503839,-77.475478
114,2C:2C,SOUTH,680,2929,BELT BOULEVARD/BERKELEY,37.505961,-77.481283
114,2C:2C,SOUTH,690,1562,BROAD ROCK/BELT BOULEVARD,37.499607,-77.46965
114,2C:2C,SOUTH,690,1409,BELT BOULEVARD/STOCKTON,37.500485,-77.472097
114,2C:2C,SOUTH,690,3386,Belt at Southside Plaza,37.503839,-77.475478
114,2C:2C,SOUTH,690,2732,BELT BOULEVARD/LORDLEY LN,37.50525,-77.479138
114,2C:2C,SOUTH,700,1563,BROAD ROCK/MCGUIRE,37.501423,-77.468203
114,2C:2C,SOUTH,700,1562,BROAD ROCK/BELT BOULEVARD,37.499607,-77.46965
114,2C:2C,SOUTH,700,1409,BELT BOULEVARD/STOCKTON,37.500485,-77.472097
114,2C:2C,SOUTH,710,1562,BROAD ROCK/BELT BOULEVARD,37.499607,-77.46965
114,2C:2C,SOUTH,710,3386,Belt at Southside Plaza,37.503839,-77.475478
114,2C:2C,SOUTH,720,1564,BROAD ROCK/36TH,37.502845,-77.466177
114,2C:2C,SOUTH,720,1563,BROAD ROCK/MCGUIRE,37.501423,-77.468203
114,2C:2C,SOUTH,720,1562,BROAD ROCK/BELT BOULEVARD,37.499607,-77.46965
114,2C:2C,SOUTH,720,1409,BELT BOULEVARD/STOCKTON,37.500485,-77.472097
114,2C:2C,SOUTH,730,1565,BROAD ROCK/34TH,37.504053,-77.46477
114,2C:2C,SOUTH,730,1564,BROAD ROCK/36TH,37.502845,-77.466177
114,2C:2C,SOUTH,730,1563,BROAD ROCK/MCGUIRE,37.501423,-77.468203
114,2C:2C,SOUTH,740,1566,BROAD ROCK/HOLLY SPRINGS,37.505448,-77.463522
114,2C:2C,SOUTH,740,1565,BROAD ROCK/34TH,37.504053,-77.46477
114,2C:2C,SOUTH,740,1564,BROAD ROCK/36TH,37.502845,-77.466177
114,2C:2C,SOUTH,740,1562,BROAD ROCK/BELT BOULEVARD,37.499607,-77.46965
114,2C:2C,SOUTH,750,2930,HOLLY SPRING/CAULDER,37.503378,-77.461138
114,2C:2C,SOUTH,750,1566,BROAD ROCK/HOLLY SPRINGS,37.505448,-77.463522
114,2C:2C,SOUTH,750,1565,BROAD ROCK/34TH,37.504053,-77.46477
114,2C:2C,SOUTH,750,1563,BROAD ROCK/MCGUIRE,37.501423,-77.468203
114,2C:2C,SOUTH,760,2931,HOLLY SPRING/HOPKINS,37.500333,-77.458015
114,2C:2C,SOUTH,760,2930,HOLLY SPRING/CAULDER,37.503378,-77.461138
114,2C:2C,SOUTH,760,1566,BROAD ROCK/HOLLY SPRINGS,37.505448,-77.463522
114,2C:2C,SOUTH,760,1564,BROAD ROCK/36TH,37.502845,-77.466177
114,2C:2C,SOUTH,770,2931,HOLLY SPRING/HOPKINS,37.500333,-77.458015
114,2C:2C,SOUTH,770,2930,HOLLY SPRING/CAULDER,37.503378,-77.461138
114,2C:2C,SOUTH,770,1565,BROAD ROCK/34TH,37.504053,-77.46477
114,2C:2C,SOUTH,780,2932,HOPKINS/MCGUIRE,37.49669,-77.46078
114,2C:2C,SOUTH,780,2931,HOLLY SPRING/HOPKINS,37.500333,-77.458015
114,2C:2C,SOUTH,780,1566,BROAD ROCK/HOLLY SPRINGS,37.505448,-77.463522
114,2C:2C,SOUTH,790,2933,HOPKINS/VETERANS,37.494982,-77.462258
114,2C:2C,SOUTH,790,2932,HOPKINS/MCGUIRE,37.49669,-77.46078
114,2C:2C,SOUTH,790,2931,HOLLY SPRING/HOPKINS,37.500333,-77.458015
114,2C:2C,SOUTH,790,2930,HOLLY SPRING/CAULDER,37.503378,-77.461138
114,2C:2C,SOUTH,800,2934,HOPKINS/COFER,37.49204,-77.463587
114,2C:2C,SOUTH,800,2933,HOPKINS/VETERANS,37.494982,-77.462258
114,2C:2C,SOUTH,800,2932,HOPKINS/MCGUIRE,37.49669,-77.46078
114,2C:2C,SOUTH,810,2935,HOPKINS/SHAW,37.488461,-77.465156
114,2C:2C,SOUTH,810,2934,HOPKINS/COFER,37.49204,-77.463587
114,2C:2C,SOUTH,810,2933,HOPKINS/VETERANS,37.494982,-77.462258
114,2C:2C,SOUTH,810,2931,HOLLY SPRING/HOPKINS,37.500333,-77.458015
114,2C:2C,SOUTH,820,3248,E. Belt Blvd./Chalfont,37.490481,-77.468741
114,2C:2C,SOUTH,820,2935,HOPKINS/SHAW,37.488461,-77.465156
114,2C:2C,SOUTH,820,2934,HOPKINS/COFER,37.49204,-77.463587
114,2C:2C,SOUTH,820,2932,HOPKINS/MCGUIRE,37.49669,-77.46078
114,2C:2C,SOUTH,830,1404,BROAD ROCK/HORNER LANE,37.493905,-77.47023
114,2C:2C,SOUTH,830,3248,E. Belt Blvd./Chalfont,37.490481,-77.468741
114,2C:2C,SOUTH,830,2935,HOPKINS/SHAW,37.488461,-77.465156
114,2C:2C,SOUTH,830,2933,HOPKINS/VETERANS,37.494982,-77.462258
114,2C:2C,SOUTH,840,1406,BELT BOULEVARD/MERRY OAKS,37.499658,-77.471048
114,2C:2C,SOUTH,840,1404,BROAD ROCK/HORNER LANE,37.493905,-77.47023
114,2C:2C,SOUTH,840,3248,E. Belt Blvd./Chalfont,37.490481,-77.468741
114,2C:2C,SOUTH,840,2934,HOPKINS/COFER,37.49204,-77.463587
114,2C:2C,SOUTH,850,3555,Belt at Circle Shopping Center,37.503228,-77.474487
114,2C:2C,SOUTH,850,1406,BELT BOULEVARD/MERRY OAKS,37.499658,-77.471048
114,2C:2C,SOUTH,850,1404,BROAD ROCK/HORNER LANE,37.493905,-77.47023
114,2C:2C,SOUTH,850,2935,HOPKINS/SHAW,37.488461,-77.465156
114,2C:2C,SOUTH,860,3555,Belt at Circle Shopping Center,37.503228,-77.474487
114,2C:2C,SOUTH,860,1406,BELT BOULEVARD/MERRY OAKS,37.499658,-77.471048
114,2C:2C,SOUTH,860,3248,E. Belt Blvd./Chalfont,37.490481,-77.468741
114,2C:2C,SOUTH,870,3555,Belt at Circle Shopping Center,37.503228,-77.474487
114,2C:2C,SOUTH,870,1404,BROAD ROCK/HORNER LANE,37.493905,-77.47023
114,2C:2C,SOUTH,880,3555,Belt at Circle Shopping Center,37.503228,-77.474487
114,2C:2C,SOUTH,880,1406,BELT BOULEVARD/MERRY OAKS,37.499658,-77.471048
114,2C:2C,SOUTH,900,3555,Belt at Circle Shopping Center,37.503228,-77.474487
115,3A:3A,NORTH,10,2094,LONE/HARWOOD,37.504352,-77.435413
115,3A:3A,NORTH,20,2094,LONE/HARWOOD,37.504352,-77.435413
115,3A:3A,NORTH,30,2095,LONE/BRUCE,37.50608,-77.43554
115,3A:3A,NORTH,40,2916,BRUCE/18TH ST,37.506176,-77.437294
115,3A:3A,NORTH,50,2136,HARWOOD/21ST,37.503807,-77.438973
115,3A:3A,NORTH,60,3493,Harwood/Keswick,37.503589,-77.441852
115,3A:3A,NORTH,70,1993,JEFFERSON DAVIS HWY/HALIFAX,37.504252,-77.446865
115,3A:3A,NORTH,80,1994,JEFFERSON DAVIS HWY/GORDON,37.505492,-77.447015
115,3A:3A,NORTH,90,1995,JEFFERSON DAVIS HWY/FAIRFAX,37.506625,-77.447152
115,3A:3A,NORTH,100,1996,JEFFERSON DAVIS HWY/DINWIDDIE,37.509013,-77.447422
115,3A:3A,NORTH,110,1997,JEFFERSON DAVIS HWY/BOSTON,37.511007,-77.447635
115,3A:3A,NORTH,120,2793,JEFFERSON DAVIS HWY/MAURY,37.51262,-77.4478
115,3A:3A,NORTH,130,1999,JEFFERSON DAVIS HWY/STOCKTON,37.515362,-77.44816
115,3A:3A,NORTH,140,2000,COWARDIN/HULL,37.517572,-77.448367
115,3A:3A,NORTH,150,2000,COWARDIN/HULL,37.517572,-77.448367
115,3A:3A,NORTH,160,2001,COWARDIN/BAINBRIDGE,37.519535,-77.449217
115,3A:3A,NORTH,170,2002,COWARDIN/PERRY,37.521602,-77.450497
115,3A:3A,NORTH,180,1925,BELVIDERE/VA WAR MEMORIAL,37.536637,-77.449035
115,3A:3A,NORTH,190,1926,BELVIDERE/SPRING,37.539465,-77.449042
115,3A:3A,NORTH,200,1927,BELVIDERE/BYRD,37.541692,-77.448947
115,3A:3A,NORTH,210,3461,Belvidere/Cary,37.544237,-77.448839
115,3A:3A,NORTH,220,3462,Belvidere/Franklin,37.546854,-77.448658
115,3A:3A,NORTH,230,85,BROAD/HENRY,37.548248,-77.446443
115,3A:3A,NORTH,240,3108,BROAD/ADAMS,37.545928,-77.442727
115,3A:3A,NORTH,250,3438,2nd/Broad,37.544792,-77.439822
115,3A:3A,NORTH,260,3438,2nd/Broad,37.544792,-77.439822
115,3A:3A,NORTH,270,1753,MARSHALL/3RD,37.544935,-77.438568
115,3A:3A,NORTH,270,3554,3rd/Jackson,37.547593,-77.435706
115,3A:3A,NORTH,280,3554,3rd/Jackson,37.547593,-77.435706
115,3A:3A,NORTH,280,1170,5TH/NORTH OF I 64 UNDERPASS,37.548899,-77.432038
115,3A:3A,NORTH,290,1170,5TH/NORTH OF I 64 UNDERPASS,37.548899,-77.432038
115,3A:3A,NORTH,290,1171,5TH/HOSPITAL,37.55188,-77.428848
115,3A:3A,NORTH,300,1171,5TH/HOSPITAL,37.55188,-77.428848
115,3A:3A,NORTH,300,1173,4TH/TRIGG,37.556898,-77.42531
115,3A:3A,NORTH,310,1173,4TH/TRIGG,37.556898,-77.42531
115,3A:3A,NORTH,310,1174,4TH/CHESTNUT,37.558621,-77.423952
115,3A:3A,NORTH,320,1174,4TH/CHESTNUT,37.558621,-77.423952
115,3A:3A,NORTH,320,1175,4TH/CYPRESS,37.56032,-77.422633
115,3A:3A,NORTH,330,1175,4TH/CYPRESS,37.56032,-77.422633
115,3A:3A,NORTH,330,1176,4TH/JUNIPER,37.561997,-77.421322
115,3A:3A,NORTH,340,1176,4TH/JUNIPER,37.561997,-77.421322
115,3A:3A,NORTH,340,1177,4TH/SPRUCE,37.562832,-77.420655
115,3A:3A,NORTH,350,1177,4TH/SPRUCE,37.562832,-77.420655
115,3A:3A,NORTH,350,1178,4TH/MAGNOLIA,37.564508,-77.419343
115,3A:3A,NORTH,360,1178,4TH/MAGNOLIA,37.564508,-77.419343
115,3A:3A,NORTH,360,1179,4TH/VICTOR,37.566185,-77.418032
115,3A:3A,NORTH,370,1179,4TH/VICTOR,37.566185,-77.418032
115,3A:3A,NORTH,370,1181,BROOKLAND PARK BOULEVARD/4TH,37.568907,-77.416475
115,3A:3A,NORTH,380,1181,BROOKLAND PARK BOULEVARD/4TH,37.568907,-77.416475
115,3A:3A,NORTH,380,2823,MEADOWBRIDGE/2ND,37.570502,-77.418369
115,3A:3A,NORTH,390,2823,MEADOWBRIDGE/2ND,37.570502,-77.418369
115,3A:3A,NORTH,400,1183,1ST/FRONT,37.5717,-77.418198
115,3A:3A,NORTH,410,1183,1ST/FRONT,37.5717,-77.418198
115,3A:3A,NORTH,410,1185,1ST/POLLOCK,37.573729,-77.416606
115,3A:3A,NORTH,420,1185,1ST/POLLOCK,37.573729,-77.416606
115,3A:3A,NORTH,420,1186,1ST/MILTON,37.575245,-77.415442
115,3A:3A,NORTH,430,1186,1ST/MILTON,37.575245,-77.415442
115,3A:3A,NORTH,430,1187,HIGHLAND/1ST,37.576715,-77.414758
115,3A:3A,NORTH,440,1187,HIGHLAND/1ST,37.576715,-77.414758
115,3A:3A,NORTH,440,1188,HIGHLAND/ENSLOW,37.577237,-77.415847
115,3A:3A,NORTH,450,1188,HIGHLAND/ENSLOW,37.577237,-77.415847
115,3A:3A,NORTH,450,1189,HIGHLAND/CAROLINA,37.577768,-77.416912
